"game_id","player_id","pos","player","team","pass_cmp","pass_att","pass_yds","pass_td","pass_int","pass_sacked","pass_sacked_yds","pass_long","pass_rating","rush_att","rush_yds","rush_td","rush_long","targets","rec","rec_yds","rec_td","rec_long","fumbles_lost","rush_scrambles","designed_rush_att","comb_pass_rush_play","comb_pass_play","comb_rush_play","Team_abbrev","Opponent_abbrev","two_point_conv","total_ret_td","offensive_fumble_recovery_td","pass_yds_bonus","rush_yds_bonus","rec_yds_bonus","Total_DKP","Off_DKP","Total_FDP","Off_FDP","Total_SDP","Off_SDP","pass_target_yds","pass_poor_throws","pass_blitzed","pass_hurried","rush_yds_before_contact","rush_yac","rush_broken_tackles","rec_air_yds","rec_yac","rec_drops","offense","off_pct","vis_team","home_team","vis_score","home_score","OT","Roof","Surface","Temperature","Humidity","Wind_Speed","Vegas_Line","Vegas_Favorite","Over_Under","game_date"
"202209110htx","CookBr00","WR","Brandin Cooks","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,82,0,42,0,0,0,0,0,0,"HOU","IND",0,0,0,0,0,0,15.2,15.2,11.7,11.7,11.7,11.7,0,0,0,0,0,0,0,130.8,11,2,64,91,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","HowaO.00","TE","O.J. Howard","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,38,2,22,0,0,0,0,0,0,"HOU","IND",0,0,0,0,0,0,17.8,17.8,16.8,16.8,16.8,16.8,0,0,0,0,0,0,0,33,5,0,12,17,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","MoorCh00","WR","Chris Moore","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,31,0,11,0,0,0,0,0,0,"HOU","IND",0,0,0,0,0,0,6.1,6.1,4.6,4.6,4.6,4.6,0,0,0,0,0,0,0,15,16,0,34,49,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","CollNi00","WR","Nico Collins","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,26,0,18,0,0,0,0,0,0,"HOU","IND",0,0,0,0,0,0,4.6,4.6,3.6,3.6,3.6,3.6,0,0,0,0,0,0,0,33.9,7,0,47,67,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","BrowPh01","TE","Pharaoh Brown","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,17,0,0,0,0,0,0,"HOU","IND",0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,10,7,0,46,66,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","StraMi03","WR","Mike Strachan","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36,0,20,0,0,0,0,0,0,"IND","HOU",0,0,0,0,0,0,5.6,5.6,4.6,4.6,4.6,4.6,0,0,0,0,0,0,0,26,10,0,11,12,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","AlieMo00","TE","Mo Alie-Cox","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,26,0,13,0,0,0,0,0,0,"IND","HOU",0,0,0,0,0,0,4.6,4.6,3.6,3.6,3.6,3.6,0,0,0,0,0,0,0,13,13,0,50,54,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","GranKy00","TE","Kylen Granson","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,22,0,12,0,0,0,0,0,0,"IND","HOU",0,0,0,0,0,0,5.2,5.2,3.7,3.7,3.7,3.7,0,0,0,0,0,0,0,37.1,12,1,51,55,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","ConlCh00","WR","Chris Conley","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"HOU","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,1,10,14,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","JordBr00","TE","Brevin Jordan","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,"HOU","IND",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,7,1,0,42,60,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","HairTr00","FB","Troy Hairston","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,"HOU","IND",0,0,0,0,0,0,1.5,1.5,1,1,1,1,0,0,0,0,0,0,0,4,1,0,16,23,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110htx","DorsPh00","WR","Phillip Dorsett","HOU",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"HOU","IND",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,6,"IND","HOU",20,20,"True","retractable roof (closed)","astroturf",72,45,0,-7,"IND",45.5,2022-09-11
"202209110mia","WilsCe01","WR","Cedrick Wilson Jr.","MIA",0,0,0,0,0,0,0,0,0,1,8,0,8,2,2,20,0,12,0,0,1,1,0,1,"MIA","NWE",0,0,0,0,0,0,4.8,4.8,3.8,3.8,3.8,3.8,0,0,0,0,1,7,1,17,3,0,28,47,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","SherTr00","WR","Trent Sherfield","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,8,0,0,0,0,0,0,"MIA","NWE",0,0,0,0,0,0,1.8,1.8,1.3,1.3,1.3,1.3,0,0,0,0,0,0,0,23,0,0,21,35,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","HillTy00","WR","Tyreek Hill","MIA",0,0,0,0,0,0,0,0,0,1,6,0,6,12,8,94,0,26,0,0,1,1,0,1,"MIA","NWE",0,0,0,0,0,0,18,18,14,14,14,14,0,0,0,0,6,0,0,109.2,40,1,40,67,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","IngoAl01","FB","Alec Ingold","MIA",0,0,0,0,0,0,0,0,0,1,2,0,2,2,1,8,0,8,0,0,1,1,0,1,"MIA","NWE",0,0,0,0,0,0,2,2,1.5,1.5,1.5,1.5,0,0,0,0,1,1,0,28,5,0,22,37,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","SmytDu00","TE","Durham Smythe","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,0,14,0,0,0,0,0,0,"MIA","NWE",0,0,0,0,0,0,2.4,2.4,1.9,1.9,1.9,1.9,0,0,0,0,0,0,0,12,2,0,38,63,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","ParkDe01","WR","DeVante Parker","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,0,9,0,0,0,0,0,0,"NWE","MIA",0,0,0,0,0,0,1.9,1.9,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,29,5,0,57,100,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","GesiMi00","TE","Mike Gesicki","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,"MIA","NWE",0,0,0,0,0,0,1.1,1.1,0.6,0.6,0.6,0.6,0,0,0,0,0,0,0,0,1,0,25,42,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","AghoNe00","WR","Nelson Agholor","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,28,0,17,1,0,0,0,0,0,"NWE","MIA",0,0,0,0,0,0,4.8,4.8,2.3,2.3,2.3,2.3,0,0,0,0,0,0,0,52,23,0,33,58,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","HenrHu00","TE","Hunter Henry","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,20,0,11,0,0,0,0,0,0,"NWE","MIA",0,0,0,0,0,0,4,4,3,3,3,3,0,0,0,0,0,0,0,38.1,5,0,44,77,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","WaddJa00","WR","Jaylen Waddle","MIA",0,0,0,0,0,0,0,0,0,1,8,0,8,5,4,69,1,42,0,0,1,1,0,1,"MIA","NWE",0,0,0,0,0,0,17.7,17.7,15.7,15.7,15.7,15.7,0,0,0,0,0,8,0,52,30,0,40,67,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","JoneMa05","QB","Mac Jones","NWE",21,30,213,1,1,2,20,41,87.2,2,0,0,2,0,0,0,0,0,1,1,1,34,33,1,"NWE","MIA",0,0,0,0,0,0,10.52,10.52,8.52,8.52,9.52,9.52,282,4,7,2,-1,1,0,0,0,0,57,100,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","HarrDa06","RB","Damien Harris","NWE",0,0,0,0,0,0,0,0,0,9,48,0,12,3,2,10,0,8,0,0,9,9,0,9,"NWE","MIA",0,0,0,0,0,0,7.8,7.8,6.8,6.8,6.8,6.8,0,0,0,0,13,35,2,3.9,5,0,22,39,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","StevRh00","RB","Rhamondre Stevenson","NWE",0,0,0,0,0,0,0,0,0,8,25,0,12,2,2,2,0,5,0,0,8,8,0,8,"NWE","MIA",0,0,0,0,0,0,4.7,4.7,3.7,3.7,3.7,3.7,0,0,0,0,15,10,1,-6,8,0,14,25,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","MeyeJa01","WR","Jakobi Meyers","NWE",0,0,0,0,0,0,0,0,0,1,7,0,7,6,4,55,0,27,0,0,1,1,0,1,"NWE","MIA",0,0,0,0,0,0,10.2,10.2,8.2,8.2,8.2,8.2,0,0,0,0,4,3,0,90,1,0,50,88,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","BourKe00","WR","Kendrick Bourne","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,0,41,0,0,0,0,0,0,"NWE","MIA",0,0,0,0,0,0,5.1,5.1,4.6,4.6,4.6,4.6,0,0,0,0,0,0,0,36,5,0,2,4,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","SmitJo01","TE","Jonnu Smith","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,33,0,15,0,0,0,0,0,0,"NWE","MIA",0,0,0,0,0,0,6.3,6.3,4.8,4.8,4.8,4.8,0,0,0,0,0,0,0,26,28,0,39,68,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","TagoTu00","QB","Tua Tagovailoa","MIA",23,33,270,1,0,3,28,42,104.4,2,0,0,0,0,0,0,0,0,0,0,2,38,36,2,"MIA","NWE",0,0,0,0,0,0,14.8,14.8,14.8,14.8,14.8,14.8,275,7,16,8,0,0,0,0,0,0,60,100,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","EdmoCh00","RB","Chase Edmonds","MIA",0,0,0,0,0,0,0,0,0,12,25,0,7,4,4,40,0,15,0,0,12,12,0,12,"MIA","NWE",0,0,0,0,0,0,10.5,10.5,8.5,8.5,8.5,8.5,0,0,0,0,10,15,0,17.2,23,0,38,63,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","MostRa00","RB","Raheem Mostert","MIA",0,0,0,0,0,0,0,0,0,5,16,0,11,1,1,16,0,16,0,0,5,5,0,5,"MIA","NWE",0,0,0,0,0,0,4.2,4.2,3.7,3.7,3.7,3.7,0,0,0,0,1,15,1,2,14,0,25,42,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","MontTy01","WR","Ty Montgomery","NWE",0,0,0,0,0,0,0,0,0,2,-2,0,0,4,3,15,1,7,0,0,2,2,0,2,"NWE","MIA",0,0,0,0,0,0,10.3,10.3,8.8,8.8,8.8,8.8,0,0,0,0,-2,0,0,13.2,7,0,21,37,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","LongHu00","TE","Hunter Long","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIA","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","CracRi00","WR","River Cracraft","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIA","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","CartCe00","TE","Cethan Carter","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MIA","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110mia","HumpLi01","WR","Lil'Jordan Humphrey","NWE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NWE","MIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,"NWE","MIA",7,20,"False","outdoors","grass ",72,45,0,-3,"MIA",46,2022-09-11
"202209110min","WatsCh00","WR","Christian Watson","GNB",0,0,0,0,0,0,0,0,0,1,7,0,7,4,2,34,0,25,0,0,1,1,0,1,"GNB","MIN",0,0,0,0,0,0,6.1,6.1,5.1,5.1,5.1,5.1,0,0,0,0,7,0,0,59.2,20,1,40,66,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","WinfJu00","WR","Juwann Winfree","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,17,0,0,0,0,0,0,"GNB","MIN",0,0,0,0,0,0,2.7,2.7,2.2,2.2,2.2,2.2,0,0,0,0,0,0,0,12,5,0,9,15,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","TonyRo00","TE","Robert Tonyan","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,36,0,23,0,0,0,0,0,0,"GNB","MIN",0,0,0,0,0,0,6.6,6.6,5.1,5.1,5.1,5.1,0,0,0,0,0,0,0,23,26,0,22,36,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","DeguJo00","TE","Josiah Deguara","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,28,0,15,0,0,0,0,0,0,"GNB","MIN",0,0,0,0,0,0,4.8,4.8,3.8,3.8,3.8,3.8,0,0,0,0,0,0,0,18,10,0,15,25,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","WatkSa00","WR","Sammy Watkins","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,0,9,0,0,0,0,0,0,"GNB","MIN",0,0,0,0,0,0,4.8,4.8,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,2.1,16,0,41,67,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","RodgAa00","QB","Aaron Rodgers","GNB",22,34,195,0,1,4,33,23,67.6,1,-1,0,-1,0,0,0,0,0,1,0,1,39,38,1,"GNB","MIN",0,0,0,0,0,0,5.7,5.7,3.7,3.7,4.7,4.7,190,4,8,6,-1,0,0,0,0,0,56,92,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","LoveJo03","QB","Jordan Love","GNB",4,5,65,0,0,0,0,25,118.7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,"GNB","MIN",0,0,0,0,0,0,2.6,2.6,2.6,2.6,2.6,2.6,29,0,0,0,0,0,0,0,0,0,5,8,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","JoneAa00","RB","Aaron Jones","GNB",0,0,0,0,0,0,0,0,0,5,49,0,29,5,3,27,0,22,0,0,5,5,0,5,"GNB","MIN",0,0,0,0,0,0,10.6,10.6,9.1,9.1,9.1,9.1,0,0,0,0,25,24,0,-4,36,0,37,61,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","DillAJ00","RB","AJ Dillon ","GNB",0,0,0,0,0,0,0,0,0,10,45,1,14,6,5,46,0,12,0,0,10,10,0,10,"GNB","MIN",0,0,0,0,0,0,20.1,20.1,17.6,17.6,17.6,17.6,0,0,0,0,30,15,1,-4.2,45,1,31,51,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","DoubRo00","WR","Romeo Doubs","GNB",0,0,0,0,0,0,0,0,0,1,11,0,11,5,4,37,0,23,0,0,1,1,0,1,"GNB","MIN",0,0,0,0,0,0,8.8,8.8,6.8,6.8,6.8,6.8,0,0,0,0,11,0,0,48,6,0,35,57,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","OsboKJ00","WR","K.J. Osborn","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,14,0,7,0,0,0,0,0,0,"MIN","GNB",0,0,0,0,0,0,4.4,4.4,2.9,2.9,2.9,2.9,0,0,0,0,0,0,0,23.2,1,0,42,68,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","HamxC.00","FB","C.J. Ham","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,"MIN","GNB",0,0,0,0,0,0,1.6,1.6,1.1,1.1,1.1,1.1,0,0,0,0,0,0,0,-5,11,0,14,23,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","ElleBe00","TE","Ben Ellefson","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,0,"MIN","GNB",0,0,0,0,0,0,1.2,1.2,0.7,0.7,0.7,0.7,0,0,0,0,0,0,0,1,1,0,17,27,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","SmitIr01","TE","Irv Smith Jr.","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"MIN","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,19,31,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","CookDa01","RB","Dalvin Cook","MIN",0,0,0,0,0,0,0,0,0,20,90,0,16,5,3,18,0,10,0,0,20,20,0,20,"MIN","GNB",0,0,0,0,0,0,13.8,13.8,12.3,12.3,12.3,12.3,0,0,0,0,56,34,2,-8,32,0,48,77,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","CobbRa00","WR","Randall Cobb","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,0,8,0,0,0,0,0,0,"GNB","MIN",0,0,0,0,0,0,3.4,3.4,2.4,2.4,2.4,2.4,0,0,0,0,0,0,0,54.9,4,0,37,61,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","DaviTy02","TE","Tyler Davis","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,0,0,0,0,0,"GNB","MIN",0,0,0,0,0,0,1.3,1.3,0.8,0.8,0.8,0.8,0,0,0,0,0,0,0,1,2,0,15,25,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","CousKi00","QB","Kirk Cousins","MIN",23,32,277,2,0,1,8,64,118.9,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,"MIN","GNB",0,0,0,0,0,0,19.08,19.08,19.08,19.08,19.08,19.08,164,8,5,3,0,0,0,0,0,0,62,100,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","MundJo00","TE","Johnny Mundt","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,0,12,0,0,0,0,0,0,"MIN","GNB",0,0,0,0,0,0,4.7,4.7,3.2,3.2,3.2,3.2,0,0,0,0,0,0,0,3,14,0,40,65,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","MattAl01","RB","Alexander Mattison","MIN",0,0,0,0,0,0,0,0,0,8,36,0,10,0,0,0,0,0,0,0,8,8,0,8,"MIN","GNB",0,0,0,0,0,0,3.6,3.6,3.6,3.6,3.6,3.6,0,0,0,0,16,20,2,0,0,0,14,23,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","JeffJu00","WR","Justin Jefferson","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,184,2,64,0,0,0,0,0,0,"MIN","GNB",0,0,0,0,0,1,42.4,42.4,34.9,34.9,36.9,36.9,0,0,0,0,0,0,0,117.7,81,0,57,92,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","ThieAd00","WR","Adam Thielen","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,36,0,22,0,0,0,0,0,0,"MIN","GNB",0,0,0,0,0,0,6.6,6.6,5.1,5.1,5.1,5.1,0,0,0,0,0,0,0,27.2,12,0,59,95,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110min","LewiMa00","TE","Marcedes Lewis","GNB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"GNB","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,38,"GNB","MIN",7,23,"False","dome","sportturf",72,45,0,-2.5,"MIN",46,2022-09-11
"202209110nyj","JackLa00","QB","Lamar Jackson","BAL",17,30,213,3,1,2,2,55,98.3,6,17,0,8,0,0,0,0,0,0,2,4,38,34,4,"BAL","NYJ",0,0,0,0,0,0,21.22,21.22,20.22,20.22,21.22,21.22,360,7,5,0,17,0,1,0,0,0,56,100,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
"202209110nyj","DrakKe00","RB","Kenyan Drake","BAL",0,0,0,0,0,0,0,0,0,11,31,0,8,1,1,15,0,15,0,0,11,11,0,11,"BAL","NYJ",0,0,0,0,0,0,5.6,5.6,5.1,5.1,5.1,5.1,0,0,0,0,25,6,0,-3,18,0,33,59,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
"202209110nyj","DaviMi01","RB","Mike Davis","BAL",0,0,0,0,0,0,0,0,0,2,11,0,10,0,0,0,0,0,0,0,2,2,0,2,"BAL","NYJ",0,0,0,0,0,0,1.1,1.1,1.1,1.1,1.1,1.1,0,0,0,0,10,1,0,0,0,0,7,13,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
"202209110nyj","OlivJo00","TE","Josh Oliver","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BAL","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,34,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
"202209110nyj","ProcJa00","WR","James Proche","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BAL","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
"202209110nyj","UzomC.00","TE","C.J. Uzomah","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NYJ","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
"202209110nyj","SmitJe03","WR","Jeff Smith","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"NYJ","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
"202209110nyj","DaviCo03","WR","Corey Davis","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,77,0,17,0,0,0,0,0,0,"NYJ","BAL",0,0,0,0,0,0,13.7,13.7,10.7,10.7,10.7,10.7,0,0,0,0,0,0,0,112,4,1,57,68,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
"202209110nyj","WilsGa00","WR","Garrett Wilson","NYJ",0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,52,0,19,0,0,0,0,0,0,"NYJ","BAL",0,0,0,0,0,0,9.2,9.2,7.2,7.2,7.2,7.2,0,0,0,0,0,0,0,60,19,0,41,49,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
"202209110nyj","HillJu00","RB","Justice Hill","BAL",0,0,0,0,0,0,0,0,0,2,4,0,3,2,2,7,0,5,0,0,2,2,0,2,"BAL","NYJ",0,0,0,0,0,0,3.1,3.1,2.1,2.1,2.1,2.1,0,0,0,0,4,0,0,3,4,0,11,20,"BAL","NYJ",24,9,"False","outdoors","fieldturf ",72,45,0,-6.5,"BAL",44,2022-09-11
